id,comment_text,AMBIENCE#GENERAL,DRINKS#PRICES,DRINKS#QUALITY,DRINKS#STYLE_OPTIONS,FOOD#PRICES,FOOD#QUALITY,FOOD#STYLE_OPTIONS,LOCATION#GENERAL,RESTAURANT#GENERAL,RESTAURANT#MISCELLANEOUS,RESTAURANT#PRICES,SERVICE#GENERAL
5332,"Overall, not worth the money.",0,0,0,0,0,0,0,0,1,0,1,0
7178,"Eating in, the atmosphere saves it, but at your desk, it's a very disappointing experience.",1,0,0,0,0,0,0,0,1,0,0,0
2069,Chennai Garden is my favorite Indian restaurant in the city.,0,0,0,0,0,0,0,0,1,0,0,0
7994,They have authentic indian at amazin prices.,0,0,0,0,1,1,0,0,0,0,0,0
3473,This restaurant is vegetarian; there are no meat dishes whatsoever.,0,0,0,0,0,0,1,0,0,0,0,0
1952,The seats are uncomfortable if you are sitting against the wall on wooden benches.,1,0,0,0,0,0,0,0,0,0,0,0
7065,It's a rather cramped and busy restaurant and it closes early.,1,0,0,0,0,0,0,0,0,1,0,0
9841,Patroon features a nice cigar bar and has great staff.,1,0,0,0,0,0,0,0,0,0,0,1
8749,The food is tasty and portion sizes are appropriate.,0,0,0,0,0,1,1,0,0,0,0,0
6688,This is a nice restaurant if you are looking for a good place to host an intimate dinner meeting with business associates.,0,0,0,0,0,0,0,0,0,1,0,0
1934,Not a great place for family or general dining.,0,0,0,0,0,0,0,0,0,1,0,0
4841,LLOOVVE THIS PLACE.,0,0,0,0,0,0,0,0,1,0,0,0
4549,Food is excellent.,0,0,0,0,0,1,0,0,0,0,0,0
4066,Fish is so very fresh.,0,0,0,0,0,1,0,0,0,0,0,0
6207,Waitstaff are very friendly.,0,0,0,0,0,0,0,0,0,0,0,1
9164,Love YUKA.,0,0,0,0,0,0,0,0,1,0,0,0
65,Mermaid Inn is an overall good restaurant with really good seafood.,0,0,0,0,0,1,0,0,1,0,0,0
3110,The menu is limited but almost all of the dishes are excellent.,0,0,0,0,0,1,1,0,0,0,0,0
8656,The lobster sandwich is good and the spaghetti with scallops and shrimp is great.,0,0,0,0,0,1,0,0,0,0,0,0
7188,The service is good and ambience is good for a date or group outing.,1,0,0,0,0,0,0,0,0,0,0,1
9487,The only fallback on this restaurant is the prices.,0,0,0,0,0,0,0,0,0,0,1,0
344,"Even though its good seafood, the prices are too high.",0,0,0,0,1,1,0,0,0,0,0,0
504,The lobster sandwich is $ 24 and although it was good it was not nearly enough to warrant that price.,0,0,0,0,1,1,1,0,0,0,0,0
9922,We were very pleasantly surprised.,0,0,0,0,0,0,0,0,1,0,0,0
3968,"The food was delicious (I had a halibut special, my husband had steak), and the service was top-notch.",0,0,0,0,0,1,0,0,0,0,0,1
4266,"When my dessert came, there was a candle in it-not because anyone asked for one-but because the waiter must have seen me opening my birthday card and gift, and said he knew it was a special occassion of some sort.",0,0,0,0,0,0,0,0,0,0,0,1
3385,Truly the mark of an attentive waiter.,0,0,0,0,0,0,0,0,0,0,0,1
2832,I highly recommend the restaurant based on our experience last night.,0,0,0,0,0,0,0,0,1,0,0,0
4665,We ate at this thai place following the reviews but very unhappy with the foods.,0,0,0,0,0,1,0,0,0,0,0,0
2431,We thought that this place is using too much of msg cooking in the foods.,0,0,0,0,0,1,0,0,0,0,0,0
8885,"They don't concern much of customer's health, just want to make money.",0,0,0,0,0,0,0,0,1,0,0,0
3284,Please don't fool us.,0,0,0,0,0,0,0,0,1,0,0,0
4476,"I recommend the jelly fish, drunken chicken and the soupy dumplings, certainly the stir fry blue crab.",0,0,0,0,0,1,0,0,0,0,0,0
5097,The food is so cheap and the waiters are nice.,0,0,0,0,1,0,0,0,0,0,0,1
9596,"Of course, it is crowded but who cares.",0,0,0,0,0,0,0,0,0,1,0,0
4110,Authentic Shanghai style and I can not recommend a better Shanghai place in New York.,0,0,0,0,0,0,0,0,0,1,0,0
7313,Have frequented ' ino for several years and the food remains excellent.,0,0,0,0,0,1,0,0,0,0,0,0
2752,Cheese plate is a varied delight and great bargain at $10.,0,0,0,0,1,1,1,0,0,0,0,0
8935,"The large selection of bruschettas, paninis, tramezzinis keep the palate from stagnating.",0,0,0,0,0,0,1,0,0,0,0,0
5848,"(The asparagus, truffle oil, parmesan bruschetta is a winner!)",0,0,0,0,0,1,0,0,0,0,0,0
8041,Wine list is extensive without being over-priced.,0,1,0,1,0,0,0,0,0,0,0,0
6880,"Be sure to try the seasonal, and always delicious, specials.",0,0,0,0,0,1,0,0,0,0,0,0
1995,Definitely a neighborhood favorite.,0,0,0,0,0,0,0,0,1,0,0,0
3423,I loved this place!!,0,0,0,0,0,0,0,0,1,0,0,0
9347,I almost hesititate to write a review because the atmosphere was so great and I would hate for it too become to crowded.,1,0,0,0,0,0,0,0,0,0,0,0
6279,"The food was very good, a great deal, and the place its self was great.",1,0,0,0,1,1,0,0,0,0,0,0
3355,"The wait staff is very freindly, they make it feel like you 're eating in a freindly little European town.",0,0,0,0,0,0,0,0,0,0,0,1
4653,"I like cafe noir do nt get me wrong, it is jsut that the people who work there are evil and incompetent!!",0,0,0,0,0,0,0,0,1,0,0,1
1771,"The service was terrible, we had to wait for everything and ask several of different people for the same thing before we were allowed to be served.",0,0,0,0,0,0,0,0,0,0,0,1
395,"The waitress, seems to be more concerned of looking good than actually waitressing.",0,0,0,0,0,0,0,0,0,0,0,1
1934,"After dinner the manager grabbed my boyfriend, asked him: Where are you from... maybe you do nt know how things work in America... and in the end stormed away almost teareyed yelling that tips are the only thing they survive on.",0,0,0,0,0,0,0,0,0,0,0,1
9327,"We did tip, I guess the model / waitress just wanted more and complained to the manager.",0,0,0,0,0,0,0,0,0,0,0,1
216,"The whole set up is truly unprofessional and I wish cafe noir would get some good staff, because despite the current one this is a great place.",0,0,0,0,0,0,0,0,1,0,0,1
8933,Pizza here is consistently good.,0,0,0,0,0,1,0,0,0,0,0,0
4856,Salads are a delicious way to begin the meal.,0,0,0,0,0,1,0,0,0,0,0,0
2237,You should pass on the calamari.,0,0,0,0,0,1,0,0,0,0,0,0
1231,The calamari is thick and slightly soggy.,0,0,0,0,0,1,0,0,0,0,0,0
8198,Decor is charming.,1,0,0,0,0,0,0,0,0,0,0,0
6123,Service is average.,0,0,0,0,0,0,0,0,0,0,0,1
9381,What a great place.,0,0,0,0,0,0,0,0,1,0,0,0
5099,"The ambience was so fun, and the prices were great, on top of the fact that the food was really tasty.",1,0,0,0,0,1,0,0,0,0,1,0
7162,"I wasn't thrilled to have to wait on line for thirty minutes, but I guess that's the price you pay for a popular place.",0,0,0,0,0,0,0,0,0,0,0,1
8241,I would definitely recommend sea if you like thai cuisine!,0,0,0,0,0,1,0,0,0,0,0,0
5846,I was here a few weeks back and we had the worst customer service experience at a restaurant ever.,0,0,0,0,0,0,0,0,0,0,0,1
8657,"A gentleman, maybe the manager, came to our table, and without so much as a smile or greeting asked for our order.",0,0,0,0,0,0,0,0,0,0,0,1
5303,"When asked about how a certain dish was prepared in comparison to a similar at other thai restaurants, a gentleman replied this is not mcdonald's, every place makes things differently",0,0,0,0,0,0,0,0,0,0,0,1
13,"While it is understandable that every place is indeed different, there was not a need to be uncourteous to customers and downright rude.",0,0,0,0,0,0,0,0,0,0,0,1
2029,never again!,0,0,0,0,0,0,0,0,1,0,0,0
7246,I absolutely loved this place.,0,0,0,0,0,0,0,0,1,0,0,0
7365,"excellent atmosphere, delicious dishes good and friendly service.",1,0,0,0,0,1,0,0,0,0,0,1
5737,This place is can became on e of the NY Italian food fare institutions.,0,0,0,0,0,0,0,0,1,0,0,0
4993,I think that this place is absolutely brilliant and well runned business operation.,0,0,0,0,0,0,0,0,1,0,0,0
8835,The wine list is also really nice.,0,0,0,1,0,0,0,0,0,0,0,0
6543,"Everything was wonderful; food, drinks, staff, mileau.",1,0,1,0,0,1,0,0,1,0,0,1
5560,I would highly recommend this place!,0,0,0,0,0,0,0,0,1,0,0,0
9362,I have been to casimir over 5 times and I have always had a great time there.,0,0,0,0,0,0,0,0,1,0,0,0
8065,The food is great and reasonably priced.,0,0,0,0,1,1,0,0,0,0,0,0
1852,"I have tried to make reservations, but both times, the hostess didn't have my name.",0,0,0,0,0,0,0,0,0,0,0,1
6185,"If the weather is nice, try to snag an outside table.",1,0,0,0,0,0,0,0,0,0,0,0
6265,"The staff has been nice, but they seemed really stressed and the unisex bathroom needs to be cleaned more often.",1,0,0,0,0,0,0,0,0,0,0,1
3340,My boyfriend and I went there to celebrate my birthday the other night and all I can say is that it was magnificent.,0,0,0,0,0,0,0,0,1,0,0,0
9124,"From the spectacular caviar to the hospitable waitstaff, I felt like royalty and enjoyed every second of it.",0,0,0,0,0,1,0,0,0,0,0,1
63,"Considering we were the last patrons there and it was after the closing time, the waitstaff did not rush us at all and made us feel comfortable and relaxed.",0,0,0,0,0,0,0,0,0,0,0,1
4548,I highly recommend caviar russe to anyone who wants delicious top grade caviar and fantastic service.,0,0,0,0,0,1,0,0,0,0,0,1
9800,Nice family owned traditional restaurant.,0,0,0,0,0,0,0,0,1,0,0,0
8371,Fresh ingredients and everything is made to order.,0,0,0,0,0,1,0,0,0,0,0,0
3258,I was pleasantly surprised to find this restaurant in hoboken.,0,0,0,0,0,0,0,0,1,0,0,0
7562,Friendly staff that actually lets you enjoy your meal and the company you're with.,0,0,0,0,0,0,0,0,0,0,0,1
9844,"I found the food to be outstanding, particulary the salmon dish I had.",0,0,0,0,0,1,0,0,0,0,0,0
8469,"I also ordered the change mojito, which was out of this world.",0,0,1,0,0,0,0,0,0,0,0,0
6700,"My friends settled for rice dishes, but we came back the following day to try the dim sum, which was good... not outstanding, but good.",0,0,0,0,0,1,0,0,0,0,0,0
5002,"We ate out in the back patio, which is worth it as it's cool and the music is hear well there.",1,0,0,0,0,0,0,0,0,0,0,0
2790,"Overall, excellent restaurant!",0,0,0,0,0,0,0,0,1,0,0,0
7362,The food was good.,0,0,0,0,0,1,0,0,0,0,0,0
8699,The place was nice and calm.,1,0,0,0,0,0,0,0,0,0,0,0
3233,But the service was a bit slow.,0,0,0,0,0,0,0,0,0,0,0,1
5888,The buffet had a nice selection.,0,0,0,0,0,0,1,0,0,0,0,0
8621,The food was average or above including some surprising tasty dishes.,0,0,0,0,0,1,0,0,0,0,0,0
57,Service was also very good.,0,0,0,0,0,0,0,0,0,0,0,1
6376,I would go back.,0,0,0,0,0,0,0,0,1,0,0,0
9492,I got an excellent piece of cheesecake and we had several other nice pastries.,0,0,0,0,0,1,0,0,0,0,0,0
6977,"I would recommend roxy's for pastries, but not for their food.",0,0,0,0,0,1,0,0,0,0,0,0
6639,My son and his girlfriend both wanted cheeseburgers and they were huge!,0,0,0,0,0,0,1,0,0,0,0,0
5505,"But, the cheeseburgers were too big for the bun.",0,0,0,0,0,0,1,0,0,0,0,0
9575,"Consequently, their burgers fell apart in their hands and made such a mess that they did'nt feel like finishing them.",0,0,0,0,0,0,1,0,0,0,0,0
1109,Also the burgers were $ 15 each!,0,0,0,0,1,0,0,0,0,0,0,0
8072,I had a huge pastrami sandwich on a roll.,0,0,0,0,0,0,1,0,0,0,0,0
4057,A pastrami sandwich on a roll was $ 14 not really bad for a pound of Pastrami-but a pastrami sandwich on a roll didn't have much taste-I've had better for less elsewhere!,0,0,0,0,1,1,0,0,0,0,0,0
4765,"This place is really trendi but they have forgotten about the most important part of a restaurant, the food.",1,0,0,0,0,1,0,0,0,0,0,0
340,"The last two times I ordered from here my food was soo spicy that I could barely eat it, and the spice took away from the flavor of the dish.",0,0,0,0,0,1,0,0,0,0,0,0
6668,And the Tom Kha soup was pathetic.,0,0,0,0,0,1,0,0,0,0,0,0
2557,If you want good authentic Thai this place is not the place to go.,0,0,0,0,0,1,0,0,0,0,0,0
6509,"We went here for lunch a couple of weeks ago on a saturday, and I was thoroughly impressed with the food.",0,0,0,0,0,1,0,0,0,0,0,0
4427,"The pesto pizza was excellent, thin-crust pizza with a nice amount of spicy Italian cheese that I'd never heard of before.",0,0,0,0,0,1,0,0,0,0,0,0
2918,"Conveniently located too, being right on bedford ave.",0,0,0,0,0,0,0,1,0,0,0,0
1202,"The back garden sitting area is very pleasant, where you can see their personal herb garden.",1,0,0,0,0,0,0,0,0,0,0,0
9919,I will definetly be going back.,0,0,0,0,0,0,0,0,1,0,0,0
165,We had the lobster sandwich and it was fantastic.,0,0,0,0,0,1,0,0,0,0,0,0
5725,"My husband said he could've eaten several more, the portion was fine for me he even exclaimed that the french fries were the best he has had.",0,0,0,0,0,1,1,0,0,0,0,0
4334,We had the scallops as an appetizer and they were delicious and the sauce was wonderful.,0,0,0,0,0,1,0,0,0,0,0,0
6736,We waited at the bar and had martinis that were just right.,0,0,1,0,0,0,0,0,0,0,0,0
8916,We will be back!,0,0,0,0,0,0,0,0,1,0,0,0
4975,love the food.,0,0,0,0,0,1,0,0,0,0,0,0
2491,it's the only place you can get yummy authentic Japanese comfort food.,0,0,0,0,0,1,0,0,0,0,0,0
7570,and you can't beat the prices.,0,0,0,0,0,0,0,0,0,0,1,0
4249,highly recommended!,0,0,0,0,0,0,0,0,1,0,0,0
7938,I've lived in NY for 5 years and this place has it all.,0,0,0,0,0,0,0,0,1,0,0,0
2779,"Great food, good size menu, great service and an unpretensious setting.",1,0,0,0,0,1,1,0,0,0,0,1
7653,"The dishes offered were unique, very tasty and fresh from the lamb sausages, sardines with biscuits, large whole shrimp to the amazing pistachio ice cream (the best and freshest I've ever had).",0,0,0,0,0,1,0,0,0,0,0,0
8361,I'm glad I was introduced to this place and this is a rare gem in ny.,0,0,0,0,0,0,0,0,1,0,0,0
743,"The freshest, best variety, and the fastest delivery.",0,0,0,0,0,1,1,0,0,0,0,1
4437,Also very inexpensive.,0,0,0,0,0,0,0,0,0,0,1,0
8360,A great choice at any cost and a great deal.,0,0,0,0,0,0,0,0,1,0,1,0
1615,The service was excellent and the food was delicious.,0,0,0,0,0,1,0,0,0,0,0,1
9676,"We are very particular about sushi and were both please with every choice which included: ceviche mix (special), crab dumplings, assorted sashimi, sushi and rolls, two types of sake, and the banana tempura.",0,0,1,0,0,1,0,0,0,0,0,0
6923,Definitely a great spot for a nice occasion or date.,0,0,0,0,0,0,0,0,0,1,0,0
1142,"Average to good Thai food, but terrible delivery.",0,0,0,0,0,1,0,0,0,0,0,1
5819,I've waited over one hour for food.,0,0,0,0,0,0,0,0,0,0,0,1
1097,They were very abrupt with me when I called and actually claimed the food was late because they were out of rice.,0,0,0,0,0,0,0,0,0,0,0,1
7249,A Thai restaurant out of rice during dinner ?,0,0,0,0,0,0,0,0,0,1,0,0
323,"The food arrived 20 minutes after I called, cold and soggy.",0,0,0,0,0,1,0,0,0,0,0,1
2689,This is a wonderful place on all stand points especially value ofr money.,0,0,0,0,0,0,0,0,1,0,1,0
8309,An excellent service,0,0,0,0,0,0,0,0,0,0,0,1
2648,We were greeted promptly by the waiter who was very nice and cordial.,0,0,0,0,0,0,0,0,0,0,0,1
1524,The waiter was very helpful in suggesting us drinks and helped us in ordering a lot of good dishes since we knew nothing about Indian food.,0,0,0,0,0,1,0,0,0,0,0,1
6585,The food looked very appetizing and delicious since it came on a variety of fancy plates.,0,0,0,0,0,0,1,0,0,0,0,0
4518,We ended our great experience by having Gulab Jamun (dessert) recommended by the waiter.,0,0,0,0,0,1,0,0,0,0,0,0
9912,I thanked my friend who recommended me this restaurant and will certainly recommend it to others.,0,0,0,0,0,0,0,0,1,0,0,0
4987,"Service here was great, food was fantastic.",0,0,0,0,0,1,0,0,0,0,0,1
3422,"Guacamole + shrimp appetizer was really great, we both had the filet, very good, didn't much like the frites that came with, but the filet was so good, neither of us cared.",0,0,0,0,0,1,0,0,0,0,0,0
8652,Will absolutely visit again.,0,0,0,0,0,0,0,0,1,0,0,0
3403,You can not go wrong with this place.,0,0,0,0,0,0,0,0,1,0,0,0
3886,"The food is outstanding and the service is quick, friendly and very professional.",0,0,0,0,0,1,0,0,0,0,0,1
5471,"Always a nice crowd, but never loud.",1,0,0,0,0,0,0,0,0,1,0,0
4408,Go here.,0,0,0,0,0,0,0,0,1,0,0,0
1123,Good for dates or with friends.,0,0,0,0,0,0,0,0,0,1,0,0
1226,I am reluctant to write because I would not want my jem of a pizza place to become overcrowded.,0,0,0,0,0,0,0,0,0,1,0,0
8572,"However, my gem of a pizza place is jus too good to not praise it.",0,0,0,0,0,0,0,0,1,0,0,0
6032,"By far, the best pizza in Manhattan.",0,0,0,0,0,1,0,0,0,0,0,0
7666,"The crust is thin, the ingredients are fresh and the staff is friendly.",0,0,0,0,0,1,0,0,0,0,0,1
8380,The menu has so many fish items and oysters.,0,0,0,0,0,0,1,0,0,0,0,0
9136,"The fish was really, really fresh.",0,0,0,0,0,1,0,0,0,0,0,0
814,We all agreed that mare is one of the best seafood restaurants in new york.,0,0,0,0,0,0,0,0,1,0,0,0
2761,I stumbled upon this great pizzeria as I explored my new neighborhood.,0,0,0,0,0,0,0,0,1,0,0,0
4864,All of the pizzas are terrific and the price is even better!,0,0,0,0,1,1,0,0,0,0,0,0
9113,I highly recommend the Sophia pizza.,0,0,0,0,0,1,0,0,0,0,0,0
4419,The sophia pizza's to die for!,0,0,0,0,0,1,0,0,0,0,0,0
5830,The food was mediocre at best but it was the horrible service that made me vow never to go back.,0,0,0,0,0,1,0,0,0,0,0,1
9988,"Immediately after we paid, the waiter took the money and said, okay, you guys are outta here.",0,0,0,0,0,0,0,0,0,0,0,1
3802,So rushing us out was absolutely unnecessary!,0,0,0,0,0,0,0,0,0,0,0,1
6431,"For the people who want great food plus great service, Roxy is a place to AVOID!",0,0,0,0,0,1,0,0,0,0,0,1
9192,"The first time the sushi was outstanding, the second time it was a little bland.",0,0,0,0,0,1,0,0,0,0,0,0
6548,I'm sure I'll return for a final judgement tho.,0,0,0,0,0,0,0,0,1,0,0,0
2823,"The blond wood decor is very soothing, the premium sake is excellent and the service is great.",1,0,1,0,0,0,0,0,0,0,0,1
7923,Mizu is the japenese find in grammercy.,0,0,0,0,0,0,0,0,1,0,0,0
4252,"While their kitchen food is delicious, their sushi is out of this world.",0,0,0,0,0,1,0,0,0,0,0,0
10000,Mizu is home to creative and unique rolls not to found anywhere else.,0,0,0,0,0,0,1,0,0,0,0,0
5400,"Not only is the cuisine the best around, the service has always been attentive and charming.",0,0,0,0,0,1,0,0,0,0,0,1
3642,Warning: you may find it difficult to dine at other Japanese restaurants after a visit to Mizu!,0,0,0,0,0,0,0,0,1,0,0,0
4239,"Thalia is a beautiful restaurant with beautiful people serving you, but the food doesn't quite match up.",1,0,0,0,0,1,0,0,0,0,0,1
9993,I ordered the smoked salmon and roe appetizer and it was off flavor.,0,0,0,0,0,1,0,0,0,0,0,0
4001,"The entree was bland and small, dessert was not inspired.",0,0,0,0,0,1,1,0,0,0,0,0
500,I expected quite a bit more from such an expensive menu.,0,0,0,0,1,1,0,0,0,0,0,0
6596,"The view is spectacular, and the food is great.",0,0,0,0,0,1,0,1,0,0,0,0
5186,Wonderful strawberry daiquiries as well!,0,0,1,0,0,0,0,0,0,0,0,0
7074,Definitely worth the trip to Battery Park City!,0,0,0,0,0,0,0,0,1,0,0,0
4070,One of my favorite places in Manhattan.,0,0,0,0,0,0,0,0,1,0,0,0
4408,Authentic Taiwanese food that's cheap... what more could you ask for ?,0,0,0,0,1,1,0,0,0,0,0,0
3111,(Besides that there should be more restaurants like it around the city).,0,0,0,0,0,0,0,0,1,0,0,0
1188,The cold appetizer dishes taste like the way I remember them to taste when I was growing up in taiwan.,0,0,0,0,0,1,0,0,0,0,0,0
2713,delicious simple food in nice outdoor atmosphere.,1,0,0,0,0,1,1,0,0,0,0,0
9488,"Kind, attentive wait staff.",0,0,0,0,0,0,0,0,0,0,0,1
7267,I really like both the scallops and the mahi mahi (on saffron risotto-yum!).,0,0,0,0,0,1,0,0,0,0,0,0
9526,My friend devoured her chicken and mashed potatos.,0,0,0,0,0,1,0,0,0,0,0,0
2427,Delicious crab cakes too.,0,0,0,0,0,1,0,0,0,0,0,0
9932,"Even if the food wasn't this good, the garden is a great place to sit outside and relax.",1,0,0,0,0,1,0,0,0,0,0,0
4292,Great neighborhood joint.,0,0,0,0,0,0,0,0,1,0,0,0
7526,This is a nice pizza place with good selection of thin crust pizza including the basil slice.,0,0,0,0,0,1,1,0,1,0,0,0
8627,"Their calzones are horrific, bad, vomit-inducing, YUCK.",0,0,0,0,0,1,0,0,0,0,0,0
2662,Their calzones smell like they stuff their calzones with old canned vegetables like the spinach mushroom calzone.,0,0,0,0,0,1,0,0,0,0,0,0
2271,The counter service is bad.,0,0,0,0,0,0,0,0,0,0,0,1
2262,The counter service charge different prices all the time.,0,0,0,0,0,0,0,0,0,0,0,1
7220,"The counter service're rude at times, and not very friendly.",0,0,0,0,0,0,0,0,0,0,0,1
5916,NO PIZZA 33 FOR ME!,0,0,0,0,0,0,0,0,1,0,0,0
5075,"Anybody who likes this place must be from a different planet, where greasy, dry and tasteless are complimentary.",0,0,0,0,0,1,0,0,0,0,0,0
6565,"The dosas are skimpy, unattractive and drip with grease, and personally I'd drink popcorn topping before I'd eat another one of these.",0,0,0,0,0,1,1,0,0,0,0,0
3940,"The sandwiches are dry, tasteless and way overpriced.",0,0,0,0,1,1,0,0,0,0,0,0
1897,"Calling the place Hampton Chutney co. does warn you that these folks offer more style than substance, but in this unattractive room with unhelpful clerks there was a dearth of the former too.",1,0,0,0,0,0,0,0,1,0,0,1
3378,"Seriously, this place kicks ass.",0,0,0,0,0,0,0,0,1,0,0,0
5005,"The atmosphere is unheralded, the service impecible, and the food magnificant.",1,0,0,0,0,1,0,0,0,0,0,1
1117,"Best Italian food I ever had (and being italian, that means alot).",0,0,0,0,0,1,0,0,0,0,0,0
1743,"It is nearly impossible to get a table, so if you ever have the chance to go here for dinner, do not pass it up.",0,0,0,0,0,0,0,0,1,0,0,0
3729,"This is such a lovely, peaceful place to eat outside.",1,0,0,0,0,0,0,0,0,0,0,0
6504,The restaurant looks out over beautiful green lawns to the Hudson River and the Statue of Liberty.,0,0,0,0,0,0,0,1,0,0,0,0
5265,"The restaurant is set far from the small street it's on, and there is no traffic noise.",0,0,0,0,0,0,0,1,0,0,0,0
8066,"The food is good, especially their more basic dishes, and the drinks are delicious.",0,0,1,0,0,1,0,0,0,0,0,0
1637,"This is a great place to take out-of-towners, and perfect for watching the sunset.",0,0,0,0,0,0,0,1,0,0,0,0
3059,Great sushi experience.,0,0,0,0,0,1,0,0,0,0,0,0
736,Nice value.,0,0,0,0,0,0,0,0,0,0,1,0
906,Unique apppetizers.,0,0,0,0,0,1,0,0,0,0,0,0
9789,Try sushimi cucumber roll.,0,0,0,0,0,1,0,0,0,0,0,0
381,"Good spreads, great beverage selections and bagels really tasty.",0,0,0,1,0,1,0,0,0,0,0,0
3548,THE BIG COMPLAINT: NO TOASTING AVAILABLE.,0,0,0,0,0,0,0,0,0,0,0,1
568,Murray won't do it.,0,0,0,0,0,0,0,0,0,0,0,1
8101,Won't or can't is not in the service directory.,0,0,0,0,0,0,0,0,0,0,0,1
8659,But who says murray's is anything about service.,0,0,0,0,0,0,0,0,0,0,0,1
7246,"So close, but not good enough.",0,0,0,0,0,0,0,0,1,0,0,0
5610,Don't be fooled by crowds of people.,0,0,0,0,0,0,0,0,0,1,0,0
4498,The service is awful.,0,0,0,0,0,0,0,0,0,0,0,1
1934,This place is not worth the prices.,0,0,0,0,0,0,0,0,1,0,1,0
2829,"Also, don't plan on asking for your favorite roll, if it's not on the menu, you can't have it.",0,0,0,0,0,0,0,0,0,0,0,1
1560,Love Pizza 33..,0,0,0,0,0,0,0,0,1,0,0,0
3638,I will be out with friends and all of a sudden I am hungry and I only crave one thing... their pizza.,0,0,0,0,0,1,0,0,0,0,0,0
6548,Pizza 33 hits the spot every time,0,0,0,0,0,0,0,0,1,0,0,0
3821,This tiny williamsburg spot is always pleasantly surprising.,0,0,0,0,0,0,0,0,1,0,0,0
8110,The pizza is delicious and the proprietor is one of the nicest in nyc.,0,0,0,0,0,1,0,0,0,0,0,1
7369,I've been many time and have never been disappointed.,0,0,0,0,0,0,0,0,1,0,0,0
6191,They even scoop it out nice (for those on a diet) not too much not to little.,0,0,0,0,0,0,1,0,0,0,0,0
2762,The cream cheeses are out of this world and I love that coffee!!,0,0,1,0,0,1,0,0,0,0,0,0
3796,A little crowded but they move that line really fast!,0,0,0,0,0,0,0,0,0,1,0,1
3862,A little pricey but it really hits the spot on a sunday morning!,0,0,0,0,0,0,0,0,1,0,1,0
4647,"Bagels are ok, but be sure not to make any special requests!",0,0,0,0,0,1,0,0,0,0,0,1
7578,I asked for an open faced cheese sandwich and the manager basically told me to take my business elsewhere!,0,0,0,0,0,0,0,0,0,0,0,1
8962,Be sure not to get anything other than bagels!..,0,0,0,0,0,1,0,0,0,0,0,0
9501,The turkey burgers are scary!,0,0,0,0,0,1,0,0,0,0,0,0
6383,The worst excuse for japanese food I've ever encountered.,0,0,0,0,0,1,0,0,0,0,0,0
3471,The soup for the udon was soy sauce and water.,0,0,0,0,0,1,0,0,0,0,0,0
7400,The sushi was awful!,0,0,0,0,0,1,0,0,0,0,0,0
4225,The rice was poor quality and was cooked so badly it was hard.,0,0,0,0,0,1,0,0,0,0,0,0
5408,"Furthermore, the rice had no seasoning, so the sushi was bland and disgusting.",0,0,0,0,0,1,0,0,0,0,0,0
8131,"The fish was adequate, but inexpertly sliced.",0,0,0,0,0,0,1,0,0,0,0,0
9725,It is obvious that no one in the restaurant has any idea about or experience with japanese cuisine.,0,0,0,0,0,1,0,0,0,0,0,0
1817,"Good, fast service.",0,0,0,0,0,0,0,0,0,0,0,1
3503,I would highly recommend.,0,0,0,0,0,0,0,0,1,0,0,0
1291,Food is great and inexpensive.,0,0,0,0,1,1,0,0,0,0,0,0
757,The location is perfect.,0,0,0,0,0,0,0,1,0,0,0,0
252,Give it a try and enjoy.,0,0,0,0,0,0,0,0,1,0,0,0
85,"Well, this place is so ghetto its not even funny.",1,0,0,0,0,0,0,0,0,0,0,0
7870,If you like your music blasted and the system is nt that great and if you want to pay at least 100 dollar bottle minimun then you'll love it here.,1,1,0,0,0,0,0,0,0,0,0,0
5235,Would never go back there.,0,0,0,0,0,0,0,0,1,0,0,0
6277,Awsome pizza especially the margheritta slice.,0,0,0,0,0,1,0,0,0,0,0,0
9506,Always busy but fast moving.,0,0,0,0,0,0,0,0,0,0,0,1
4705,Great atmoshere and worth every bit.,1,0,0,0,0,0,0,0,1,0,0,0
3209,Open late (well as late as I ever got there and I'm a night person),0,0,0,0,0,0,0,0,0,1,0,0
6552,Winnie and her staff are the best crew you can find serving you.,0,0,0,0,0,0,0,0,0,0,0,1
2622,The food is reliable and the price is moderate.,0,0,0,0,0,1,0,0,0,0,1,0
2494,What more can you ask for ?,0,0,0,0,0,0,0,0,1,0,0,0
499,"For authentic Thai food, look no further than toons.",0,0,0,0,0,1,0,0,0,0,0,0
248,"Try the Pad Thai, or sample anything on the appetizer menu... they're all delicious.",0,0,0,0,0,1,0,0,0,0,0,0
6345,Everything about this restaurant was special.,0,0,0,0,0,0,0,0,1,0,0,0
2378,"The service was attentive, yet discreet.",0,0,0,0,0,0,0,0,0,0,0,1
8889,The flavors robust and subtle.,0,0,0,0,0,1,0,0,0,0,0,0
935,The brioche and lollies as party favors is a cute and sweet touch to a most memorable meal.,0,0,0,0,0,1,0,0,0,0,0,0
9252,I'm saving up for my next visit.,0,0,0,0,0,0,0,0,1,0,0,0
6217,The place was quiet and delightful.,1,0,0,0,0,0,0,0,0,0,0,0
4164,Service was good and food is wonderful.,0,0,0,0,0,1,0,0,0,0,0,1
2129,I did not try the caviar but I tried their salmon and crab salad (they are all good),0,0,0,0,0,1,0,0,0,0,0,0
1302,It is definitely a good spot for snacks and chat.,0,0,0,0,0,0,0,0,1,0,0,0
