SERVICE#GENERAL	nobody at this restaurant will give firm answers about anything and in the end , not one person takes responsibility for anything .
SERVICE#GENERAL	terrible , terrible management - deserves to be shut - down .
RESTAURANT#GENERAL	terrible , terrible management - deserves to be shut - down .
RESTAURANT#GENERAL	never fails to please .
FOOD#QUALITY	delicious bagels , especially when right out of the oven .
FOOD#QUALITY	spreads and toppings are great - though a bit pricey .
FOOD#PRICES	spreads and toppings are great - though a bit pricey .
SERVICE#GENERAL	service is fast and friendly .
SERVICE#GENERAL	only drawback - they wo n't toast your bagel , and they do n't make eggs for the bagel .
SERVICE#GENERAL	but that is highly forgivable .
RESTAURANT#GENERAL	been there , done that , and new york , it 's not that big a deal .
FOOD#QUALITY	the food is decent at best , and the ambience , well , it 's a matter of opinion , some may consider it to be a sweet thing , i thought it was just annoying .
AMBIENCE#GENERAL	the food is decent at best , and the ambience , well , it 's a matter of opinion , some may consider it to be a sweet thing , i thought it was just annoying .
RESTAURANT#MISCELLANEOUS	if celebrities make you sweat , then your in for a ride , but if your like most around these parts then you 'll just yawn and wonder what s with all the hype .
RESTAURANT#GENERAL	rao is a good restaurant , but it 's nothing special .
FOOD#QUALITY	but after last night , spice grill is the only place i 'm eating indian cuisine .
FOOD#QUALITY	you must try the shrimp appetizers .
FOOD#QUALITY	even my indian friend could n't believe how good and tasty everything was .
AMBIENCE#GENERAL	this place has the the correct ambience and an excellent staff to make you feel like a guest and a friend at the same time .
SERVICE#GENERAL	this place has the the correct ambience and an excellent staff to make you feel like a guest and a friend at the same time .
FOOD#QUALITY	great food , great prices , great service .
RESTAURANT#PRICES	great food , great prices , great service .
SERVICE#GENERAL	great food , great prices , great service .
FOOD#QUALITY	if you are looking for a good quality , cheap eats - this is the place .
FOOD#PRICES	if you are looking for a good quality , cheap eats - this is the place .
FOOD#QUALITY	it 's a perfect place to have a amanzing indian food .
FOOD#STYLE_OPTIONS	i really loved the different and inovated touch that 's the cheff gives to the food .
AMBIENCE#GENERAL	also it 's great to have dinner in a very romantic and confortable place , the service it 's just perfect ... they 're so frendly that we never want to live the place !
SERVICE#GENERAL	also it 's great to have dinner in a very romantic and confortable place , the service it 's just perfect ... they 're so frendly that we never want to live the place !
FOOD#QUALITY	their bagels are fine , but they are a little overcooked , and not really a ' special ' bagel experience .
FOOD#QUALITY	great bagels made the old - fashioned way .
FOOD#STYLE_OPTIONS	great bagels made the old - fashioned way .
SERVICE#GENERAL	drawbacks : service is slow and they do n't toast !
FOOD#QUALITY	the food was absolutely amazing ! !
FOOD#QUALITY	the baked clams octopus we shared as appetizers were the best we 've ever had ! !
FOOD#QUALITY	the lamb was tender so full of flavor , the dessert was divine ! !
SERVICE#GENERAL	the waiter was attentive .
AMBIENCE#GENERAL	the place itself is beautiful the bar scene seems to be happening .
FOOD#QUALITY	downtown dinner 2002 - prixe fix : appetizers were ok , waiter gave me poor suggestion .. try the potato stuff kanish best one .
SERVICE#GENERAL	downtown dinner 2002 - prixe fix : appetizers were ok , waiter gave me poor suggestion .. try the potato stuff kanish best one .
FOOD#QUALITY	small servings for main entree , i had salmon ( was nt impressed ) girlfriend had chicken , it was good .
FOOD#STYLE_OPTIONS	small servings for main entree , i had salmon ( was nt impressed ) girlfriend had chicken , it was good .
FOOD#QUALITY	dessert is a joke ... dont bother
SERVICE#GENERAL	volare virgins or weekly regulars , everyone gets treated the same and you ca n't ask for more than that when the service is this friendly .
AMBIENCE#GENERAL	the restaurant has a family feel , not least with regard to the portions which are enormous ; the veal alone could have single - handedly solved third world famine .
FOOD#STYLE_OPTIONS	the restaurant has a family feel , not least with regard to the portions which are enormous ; the veal alone could have single - handedly solved third world famine .
FOOD#QUALITY	the anti - pasta was excellent , especially the calamari , as were the filling pasta mains .
FOOD#STYLE_OPTIONS	the anti - pasta was excellent , especially the calamari , as were the filling pasta mains .
DRINKS#STYLE_OPTIONS	the wine list is extensive and can easily hike up an otherwise reasonably priced meal .
FOOD#PRICES	the wine list is extensive and can easily hike up an otherwise reasonably priced meal .
RESTAURANT#PRICES	still , any quibbles about the bill were off - set by the pour - your - own measures of liquers which were courtesey of the house ...
DRINKS#STYLE_OPTIONS	still , any quibbles about the bill were off - set by the pour - your - own measures of liquers which were courtesey of the house ...
RESTAURANT#GENERAL	fantastic place .
AMBIENCE#GENERAL	cute and decorative .
RESTAURANT#GENERAL	a pleasant surprise .
AMBIENCE#GENERAL	go there to relax and feel like your somewhere else .
RESTAURANT#GENERAL	lucky strike is a great casual place to just grab a bite to eat .
FOOD#QUALITY	great food , great decor , great service .
AMBIENCE#GENERAL	great food , great decor , great service .
SERVICE#GENERAL	great food , great decor , great service .
RESTAURANT#GENERAL	i recommend lucky strike !
RESTAURANT#MISCELLANEOUS	this is the perfect spot for meeting friends , having lunch , dinner , pre - theatre or after - theatre drinks !
DRINKS#QUALITY	( always ask the bartender for the seasonal beer ! ! !
DRINKS#QUALITY	guaranteed to be a tasty experience !
RESTAURANT#MISCELLANEOUS	) excellent spot for holiday get togethers with co - workers or friends that you have n't seen in a while .
RESTAURANT#GENERAL	i have been doing all of the above at the heartland brewery for over 5 years now and i have never been disappointed !
RESTAURANT#MISCELLANEOUS	all the people that i bring there go back on their own and bring their friends !
RESTAURANT#GENERAL	go there once and oh yes ... you will go back ... you will ...
RESTAURANT#GENERAL	what a great place !
AMBIENCE#GENERAL	not the typical nyc gimmick theme restaurant .
AMBIENCE#GENERAL	a cool bar with great food , and tons of excellent beer .
FOOD#QUALITY	a cool bar with great food , and tons of excellent beer .
DRINKS#QUALITY	a cool bar with great food , and tons of excellent beer .
DRINKS#STYLE_OPTIONS	a cool bar with great food , and tons of excellent beer .
SERVICE#GENERAL	and even with a cool bar with great food , and tons of excellent beer pub atmosphere a cool bar with great food , and tons of excellent beer were great to my kids too !
RESTAURANT#GENERAL	loved a cool bar with great food , and tons of excellent beer !
FOOD#QUALITY	the shrimp scampi was excellent and the antipasti were plentiful .
FOOD#STYLE_OPTIONS	the shrimp scampi was excellent and the antipasti were plentiful .
RESTAURANT#PRICES	it is expensive but well worth the money .
RESTAURANT#GENERAL	it is expensive but well worth the money .
RESTAURANT#GENERAL	if you venture off the island of manhattan and ca n't seem to find a great italian restaurant , drive to corona .
FOOD#QUALITY	the only thing more wonderful than the food ( which is exceptional ) is the service .
SERVICE#GENERAL	the only thing more wonderful than the food ( which is exceptional ) is the service .
SERVICE#GENERAL	the only thing the waiters do n't do for you is wipe your chin when you leave .
RESTAURANT#MISCELLANEOUS	wonderful at holiday time .
AMBIENCE#GENERAL	cozy romantic atomosphere with only around 15 tables at most .
SERVICE#GENERAL	service was very prompt but slightly rushed .
FOOD#QUALITY	food was very good , but not what i would consider out of this world .
AMBIENCE#GENERAL	go here for a romantic dinner but not for an all out wow dining experience .
RESTAURANT#MISCELLANEOUS	go here for a romantic dinner but not for an all out wow dining experience .
RESTAURANT#MISCELLANEOUS	my friend from milan and myself were pleasantly surprised when we arrived and everyone spoke italian .
FOOD#QUALITY	too bad the food was n't of the same heritage .
FOOD#QUALITY	the porcini mushroom pasta special was tasteless , so was the seafood tagliatelle .
FOOD#QUALITY	a real dissapointment .
FOOD#QUALITY	but that was n't the icing on the cake : a tiramisu that resembled nothing i have ever had .
FOOD#QUALITY	they should have called it mascarpone with chocolate chips - good but a far cry from what the name implies .
RESTAURANT#PRICES	priced at upper intermediate range .
RESTAURANT#GENERAL	i really liked this place .
FOOD#QUALITY	everything i had was good , and i 'm a eater .
RESTAURANT#PRICES	this place was pretty inexpensive too .
FOOD#QUALITY	this place has the best chinese style bbq ribs in the city .
FOOD#STYLE_OPTIONS	this place has the best chinese style bbq ribs in the city .
FOOD#QUALITY	i also recommend the rice dishes or the different varieties of congee ( rice porridge ) .
RESTAURANT#MISCELLANEOUS	it 's great to go for a quick lunch either alone or with a friend .
RESTAURANT#MISCELLANEOUS	it 's definately not a place to go if you want to impress someone .
FOOD#QUALITY	however , if you want great food at a great price and do n't mind the decor , you ca n't beat this place .
AMBIENCE#GENERAL	however , if you want great food at a great price and do n't mind the decor , you ca n't beat this place .
FOOD#PRICES	however , if you want great food at a great price and do n't mind the decor , you ca n't beat this place .
SERVICE#GENERAL	quick and friendly service .
RESTAURANT#GENERAL	this is one of the best comfort food places in the city .
RESTAURANT#GENERAL	it 's somewhere you can eat and be happy .
AMBIENCE#GENERAL	when you 're sitting in their main dining room ( which has a spectacular , hand - painted high ceiling ) you 'd never know there was a world outside .
FOOD#QUALITY	the food is wonderful , tasty and filling , and the service is professional and friendly .
FOOD#STYLE_OPTIONS	the food is wonderful , tasty and filling , and the service is professional and friendly .
SERVICE#GENERAL	the food is wonderful , tasty and filling , and the service is professional and friendly .
AMBIENCE#GENERAL	i ca n't wait for summer , when they serve outside on their gigantic patio .
RESTAURANT#GENERAL	i recently tried suan and i thought that it was great .
FOOD#STYLE_OPTIONS	this little place definitely exceeded my expectations and you sure get a lot of food for your money .
RESTAURANT#GENERAL	this little place definitely exceeded my expectations and you sure get a lot of food for your money .
FOOD#PRICES	this little place definitely exceeded my expectations and you sure get a lot of food for your money .
SERVICE#GENERAL	the service was fast and friendly and the food was very tasty and they had the best hot sauce to add to your meals .
FOOD#QUALITY	the service was fast and friendly and the food was very tasty and they had the best hot sauce to add to your meals .
RESTAURANT#GENERAL	i have to say that i am pleasantly suprised and i will most likely stop in again if i am in the neighborhood .
SERVICE#GENERAL	they all know you .
FOOD#QUALITY	good food .
DRINKS#QUALITY	good drink .
RESTAURANT#MISCELLANEOUS	how do you rate home ?
FOOD#QUALITY	i have never had cheescake like this .
FOOD#QUALITY	i thought i had died and gone to heaven .
RESTAURANT#GENERAL	great spot , whether looking for a couple of drinks or quiet dinner .
RESTAURANT#MISCELLANEOUS	great spot , whether looking for a couple of drinks or quiet dinner .
AMBIENCE#GENERAL	warm and friendly in the winter and terrific outdoor seating in the warmer months .
FOOD#QUALITY	the food is great and they have a good selecion of wines at reasonable prices .
DRINKS#STYLE_OPTIONS	the food is great and they have a good selecion of wines at reasonable prices .
DRINKS#PRICES	the food is great and they have a good selecion of wines at reasonable prices .
RESTAURANT#GENERAL	have been several times and it never dissapoints .
RESTAURANT#GENERAL	we were less than impressed .
AMBIENCE#GENERAL	while the ambiance and atmosphere were great , the food and service could have been a lot better .
FOOD#QUALITY	while the ambiance and atmosphere were great , the food and service could have been a lot better .
SERVICE#GENERAL	while the ambiance and atmosphere were great , the food and service could have been a lot better .
FOOD#QUALITY	we ordered the chicken casserole , but what we got were a few small pieces of chicken , all dark meat and on the bone .
FOOD#STYLE_OPTIONS	we ordered the chicken casserole , but what we got were a few small pieces of chicken , all dark meat and on the bone .
RESTAURANT#GENERAL	probably would not go again ...
FOOD#QUALITY	i 've been to sapphire twice and both times the food was fine , if not good .
FOOD#QUALITY	stick with the chicken , beef , and lamb dishes .
SERVICE#GENERAL	service is friendly , and never had a problem walking in and getting a table .
RESTAURANT#MISCELLANEOUS	service is friendly , and never had a problem walking in and getting a table .
FOOD#QUALITY	skip dessert .
FOOD#QUALITY	best reuben sandwich ever !
FOOD#QUALITY	a classic !
RESTAURANT#GENERAL	do n't miss bloom 's on your next trip to manhatten .
RESTAURANT#MISCELLANEOUS	it was the first place we ate on our first trip to new york , and it will be the last place we stop as we head out of town on our next trip to new york .
RESTAURANT#GENERAL	thanks bloom 's for a lovely trip .
FOOD#QUALITY	the food was not fresh , the sauces were bland and very oily .
FOOD#QUALITY	it just was n't thai .
FOOD#QUALITY	was surprisingly disappointed .
FOOD#QUALITY	pizza was a little soggy .
FOOD#QUALITY	ravioli was good ... but i have to say that i found everything a bit overpriced .
FOOD#PRICES	ravioli was good ... but i have to say that i found everything a bit overpriced .
DRINKS#STYLE_OPTIONS	not enough wines by the glass either .
SERVICE#GENERAL	service , however , was excellent ... and i liked the setting / atmosphere a lot .
AMBIENCE#GENERAL	service , however , was excellent ... and i liked the setting / atmosphere a lot .
FOOD#QUALITY	food was just average ... if they lowered the prices just a bit , it would be a bigger draw .
FOOD#PRICES	food was just average ... if they lowered the prices just a bit , it would be a bigger draw .
RESTAURANT#PRICES	this place is a great bargain .
FOOD#QUALITY	authentic pakistani food .
SERVICE#GENERAL	people are always friendly .
AMBIENCE#GENERAL	do n't waste money on decor .
FOOD#QUALITY	just straight up cheap , good food .
FOOD#PRICES	just straight up cheap , good food .
RESTAURANT#GENERAL	faan is sooo good .
FOOD#QUALITY	the best pad thai i 've ever had .
AMBIENCE#GENERAL	the design and atmosphere is just as good .
DRINKS#PRICES	bottles of wine are cheap and good .
DRINKS#QUALITY	bottles of wine are cheap and good .
RESTAURANT#GENERAL	what more could you want ?
FOOD#QUALITY	the food was actually aweful .
FOOD#QUALITY	i 'm not picky - but the food was actually gross .
FOOD#QUALITY	the mussles were the fishiest things i 've ever tasted , the seabass was bland , the goat cheese salad was missing the goat cheese , the penne w / chicken had bones in the penne w / chicken ... the food was disgusting .
AMBIENCE#GENERAL	nice atmosphere , the service was very pleasant and the desert was good .
SERVICE#GENERAL	nice atmosphere , the service was very pleasant and the desert was good .
FOOD#QUALITY	nice atmosphere , the service was very pleasant and the desert was good .
RESTAURANT#GENERAL	would n't recomend it for dinner !
RESTAURANT#MISCELLANEOUS	this is the perfect date spot for williamsburg couples .
AMBIENCE#GENERAL	the jukebox plays everything from italian opera to the strokes .
FOOD#QUALITY	the food is amazing , rich pastas and fresh doughy pizza .
FOOD#STYLE_OPTIONS	the food is amazing , rich pastas and fresh doughy pizza .
AMBIENCE#GENERAL	best of all is the warm vibe , the owner is super friendly and service is fast .
SERVICE#GENERAL	best of all is the warm vibe , the owner is super friendly and service is fast .
RESTAURANT#MISCELLANEOUS	if only they delivered , they 'd make a mint !
DRINKS#QUALITY	go here for the drinks !
DRINKS#QUALITY	the drinks are amazing and half off till 8 pm .
DRINKS#PRICES	the drinks are amazing and half off till 8 pm .
SERVICE#GENERAL	ask for usha , the nicest bartender in manhattan .
DRINKS#QUALITY	my fav was the sassy lassi ...
FOOD#QUALITY	this is an amazing place to try some roti rolls .
FOOD#QUALITY	i really recommend the very simple unda ( egg ) rolls .
FOOD#QUALITY	delicate spices , onions , eggs and a kick - ass roti .
FOOD#QUALITY	amazing !
AMBIENCE#GENERAL	toons has recently been redone , so it 's now a very attractive space .
FOOD#QUALITY	the food 's as good as ever .
FOOD#QUALITY	in an area sadly lacking in decent thai food , this is one of the best spots .
AMBIENCE#GENERAL	went here last night - nice decor , good service , but the food was surprisingly excellent .
SERVICE#GENERAL	went here last night - nice decor , good service , but the food was surprisingly excellent .
FOOD#QUALITY	went here last night - nice decor , good service , but the food was surprisingly excellent .
FOOD#STYLE_OPTIONS	the portions are huge , so it might be good to order three things to split ( rather than one appetizer and entree per person ) for two people .
RESTAURANT#GENERAL	ca n't wait to go back .
FOOD#QUALITY	best drumsticks over rice and sour spicy soup in town !
FOOD#QUALITY	beef noodle soup is good as well .
SERVICE#GENERAL	the service is good and the resturant is clean .
AMBIENCE#GENERAL	the service is good and the resturant is clean .
FOOD#QUALITY	best taiwanese food in ny !
RESTAURANT#GENERAL	i have been to rao 's probably 15 times the past 3 years and it keeps getting better .
RESTAURANT#GENERAL	for those that go once and do n't enjoy it , all i can say is that they just do n't get it .
SERVICE#GENERAL	rao 's has the best service and atmosphere in nyc .
AMBIENCE#GENERAL	rao 's has the best service and atmosphere in nyc .
RESTAURANT#MISCELLANEOUS	good luck getting a table .
RESTAURANT#GENERAL	my roommate and i love this place .
AMBIENCE#GENERAL	we recently decided to try this location , and to our delight , they have outdoor seating , perfect since i had my yorkie with me .
AMBIENCE#GENERAL	indoor was very cozy and cute .
FOOD#STYLE_OPTIONS	the portion sizes here are huge , and the sushi is good .
FOOD#QUALITY	the portion sizes here are huge , and the sushi is good .
SERVICE#GENERAL	staff is very accomodating .
FOOD#QUALITY	excellent dumplings served amid clean , chic decor .
AMBIENCE#GENERAL	excellent dumplings served amid clean , chic decor .
FOOD#QUALITY	i got the $ 10 10-piece dim sum combo , every bite of which was great .
FOOD#PRICES	but $ 1 for each small piece ? ? ?
FOOD#PRICES	not worth it .
RESTAURANT#GENERAL	i wo n't go back unless someone else is footing the bill .
RESTAURANT#PRICES	i wo n't go back unless someone else is footing the bill .
AMBIENCE#GENERAL	the decor is very simple but comfortable .
FOOD#QUALITY	the food was delicious but do not come here on a empty stomach .
FOOD#STYLE_OPTIONS	the food was delicious but do not come here on a empty stomach .
FOOD#STYLE_OPTIONS	the portions are small but being that the food was so good makes up for that .
FOOD#QUALITY	the portions are small but being that the food was so good makes up for that .
FOOD#QUALITY	you must have the crabmeat lasagna which is out of this world and the chocolate bread pudding for dessert .
SERVICE#GENERAL	the staff there is very attentive and down to earth .
RESTAURANT#GENERAL	i loved it and would go again .
FOOD#QUALITY	great indian food and the service is incredible .
SERVICE#GENERAL	great indian food and the service is incredible .
SERVICE#GENERAL	the owner truly caters to all your needs .
SERVICE#GENERAL	when family came in the owner gave them apps to test their palets , and then ordered for them .
SERVICE#GENERAL	everyone was more then happy with the owner 's choices .
FOOD#QUALITY	great food and the prices are very reasonable .
RESTAURANT#PRICES	great food and the prices are very reasonable .
FOOD#QUALITY	the food here does a great service to the name ( cantonese that is ... ) .
FOOD#QUALITY	i fell in love with the egg noodles in the beef broth with shrimp dumplings and slices of bbq roast pork .
FOOD#QUALITY	this dish is my favorite and i always get it when i go there and never get tired of it .
FOOD#QUALITY	try the congee and the donut like deep fried dough they call ow ley soh , a delicious and sweet tasting bread .
FOOD#QUALITY	simply some good tasting chinese food at incredible prices ...
FOOD#PRICES	simply some good tasting chinese food at incredible prices ...
SERVICE#GENERAL	service is not what you are coming here for ...
RESTAURANT#GENERAL	big wong is a great place to eat and fill your stomach .
AMBIENCE#GENERAL	whoever the jazz duo was , they were on point .
AMBIENCE#GENERAL	good music , great food , speedy service affordable prices .
FOOD#QUALITY	good music , great food , speedy service affordable prices .
SERVICE#GENERAL	good music , great food , speedy service affordable prices .
RESTAURANT#PRICES	good music , great food , speedy service affordable prices .
DRINKS#QUALITY	even the wine by the glass was good .
LOCATION#GENERAL	its a little out of the way if you do n't live in the neighborhood , but definitely worth the trip from wherever you are .
RESTAURANT#GENERAL	its a little out of the way if you do n't live in the neighborhood , but definitely worth the trip from wherever you are .
FOOD#QUALITY	consistently good japanese tapas .
DRINKS#QUALITY	always good drinks and service is pretty good ;
SERVICE#GENERAL	always good drinks and service is pretty good ;
AMBIENCE#GENERAL	atmosphere is nice and relaxed too ...
RESTAURANT#MISCELLANEOUS	a great place to meet up for some food and drinks ...
FOOD#QUALITY	yakitori ( bbq meats ) is tasty too .
FOOD#QUALITY	if you do n't mind pre - sliced low quality fish , unfriendly staff and a sushi chef that looks like he is miserable then this is your place .
SERVICE#GENERAL	if you do n't mind pre - sliced low quality fish , unfriendly staff and a sushi chef that looks like he is miserable then this is your place .
RESTAURANT#MISCELLANEOUS	if you do n't mind pre - sliced low quality fish , unfriendly staff and a sushi chef that looks like he is miserable then this is your place .
FOOD#PRICES	price and quality of fish alone will keep us from making a return visit .
FOOD#QUALITY	price and quality of fish alone will keep us from making a return visit .
RESTAURANT#GENERAL	price and quality of fish alone will keep us from making a return visit .
FOOD#QUALITY	was n't going to share but i feel obligated ... while sitting at the sushi bar dining we watched the chef accidentally drop a piece of unagi on the floor and upon retrieving it from the floor proceed to use the piece in the delivery order he was preparing .
RESTAURANT#GENERAL	no thanks ! ! !
RESTAURANT#GENERAL	this place , which is only a few months old , is perhaps queens ' biggest secret !
AMBIENCE#GENERAL	fabulous decor - makes you feel like you 're in a trendy manhattan restaurant , very very good food , cheaply - priced , generally friendly staff , and if you 're a manhattanite , or spend most of your time in manhattan , rice avenue will make you feel at home ..... very soho / village / upper west side minus the expensive prices and pretentious clientele ..... all on roosevelt avenue !
FOOD#QUALITY	fabulous decor - makes you feel like you 're in a trendy manhattan restaurant , very very good food , cheaply - priced , generally friendly staff , and if you 're a manhattanite , or spend most of your time in manhattan , rice avenue will make you feel at home ..... very soho / village / upper west side minus the expensive prices and pretentious clientele ..... all on roosevelt avenue !
FOOD#PRICES	fabulous decor - makes you feel like you 're in a trendy manhattan restaurant , very very good food , cheaply - priced , generally friendly staff , and if you 're a manhattanite , or spend most of your time in manhattan , rice avenue will make you feel at home ..... very soho / village / upper west side minus the expensive prices and pretentious clientele ..... all on roosevelt avenue !
SERVICE#GENERAL	fabulous decor - makes you feel like you 're in a trendy manhattan restaurant , very very good food , cheaply - priced , generally friendly staff , and if you 're a manhattanite , or spend most of your time in manhattan , rice avenue will make you feel at home ..... very soho / village / upper west side minus the expensive prices and pretentious clientele ..... all on roosevelt avenue !
LOCATION#GENERAL	fabulous decor - makes you feel like you 're in a trendy manhattan restaurant , very very good food , cheaply - priced , generally friendly staff , and if you 're a manhattanite , or spend most of your time in manhattan , rice avenue will make you feel at home ..... very soho / village / upper west side minus the expensive prices and pretentious clientele ..... all on roosevelt avenue !
RESTAURANT#PRICES	fabulous decor - makes you feel like you 're in a trendy manhattan restaurant , very very good food , cheaply - priced , generally friendly staff , and if you 're a manhattanite , or spend most of your time in manhattan , rice avenue will make you feel at home ..... very soho / village / upper west side minus the expensive prices and pretentious clientele ..... all on roosevelt avenue !
SERVICE#GENERAL	we were seated outside and the waiter spilled red wine and hot tea on myself and my date .
SERVICE#GENERAL	we were then shooed inside .
SERVICE#GENERAL	one would think we 'd get an apology or complimentary drinks - instead , we got a snobby waiter would n't even take our order for 15 minutes and gave us lip when we asked him to do so .
RESTAURANT#GENERAL	we left , never to return .
FOOD#PRICES	with so many good restaurants on the uws , i do n't need overpriced food , absurdly arrogant wait - staff who do n't recognize they work at a glorified diner , clumsy service , and management that does n't care .
SERVICE#GENERAL	with so many good restaurants on the uws , i do n't need overpriced food , absurdly arrogant wait - staff who do n't recognize they work at a glorified diner , clumsy service , and management that does n't care .
SERVICE#GENERAL	i am relatively new to the area and tried pick a bgel on 2nd and was disappointed with the service and i thought the food was overated and on the pricey side .
FOOD#PRICES	i am relatively new to the area and tried pick a bgel on 2nd and was disappointed with the service and i thought the food was overated and on the pricey side .
FOOD#QUALITY	i am relatively new to the area and tried pick a bgel on 2nd and was disappointed with the service and i thought the food was overated and on the pricey side .
FOOD#QUALITY	the food is okay and the prices here are mediocre .
RESTAURANT#PRICES	the food is okay and the prices here are mediocre .
FOOD#QUALITY	baluchi 's has solid food and a nice decor at reasonable prices .
AMBIENCE#GENERAL	baluchi 's has solid food and a nice decor at reasonable prices .
RESTAURANT#PRICES	baluchi 's has solid food and a nice decor at reasonable prices .
SERVICE#GENERAL	the only problem is that the manager is a complete incompetent .
SERVICE#GENERAL	he offers subpar service and has no personality .
SERVICE#GENERAL	in fact , it appears the manager is going to go postal at any moment .
SERVICE#GENERAL	there is no excuse for such lousy service !
FOOD#QUALITY	i have never before eaten 40 pieces of relatively good nigiri .
FOOD#STYLE_OPTIONS	you can do it here .
FOOD#PRICES	$ 20 for all you can eat sushi can not be beaten .
RESTAURANT#GENERAL	i went to areo on a sunday afternoon with four of my girlfriends , and spent three enjoyable hours there .
SERVICE#GENERAL	most of the servers are very attentive , friendly and quite attractive .
AMBIENCE#GENERAL	the vibe is very relaxed and cozy , service was great and the food was excellent !
SERVICE#GENERAL	the vibe is very relaxed and cozy , service was great and the food was excellent !
FOOD#QUALITY	the vibe is very relaxed and cozy , service was great and the food was excellent !
RESTAURANT#GENERAL	me and my girls will definitely go back .
FOOD#QUALITY	food was good and the view of the new york city skiline was terrific even on a foggy rainy day like that of when i went .
LOCATION#GENERAL	food was good and the view of the new york city skiline was terrific even on a foggy rainy day like that of when i went .
LOCATION#GENERAL	i would highly recommand requesting a table by the window .
SERVICE#GENERAL	although they do the typical what kind of water would you like questions the service was good and overall very relaxing to place to eat .
AMBIENCE#GENERAL	although they do the typical what kind of water would you like questions the service was good and overall very relaxing to place to eat .
FOOD#QUALITY	the food is great .
FOOD#STYLE_OPTIONS	personal pans are the perfect size for those hungry nights .
RESTAURANT#GENERAL	i heartily recommend .
SERVICE#GENERAL	there is a downside if you 're ordering in -- the delivery guys have major attitude .
SERVICE#GENERAL	never have i had such dramatic delivery guys ( a lot of huffing and panting and muttering under breath b / c i live in a walkup ) who always seem disappointed with their tips .
AMBIENCE#GENERAL	love the scene first off - the place has a character and nice light to it .. very fortunate , location wise .
LOCATION#GENERAL	love the scene first off - the place has a character and nice light to it .. very fortunate , location wise .
FOOD#QUALITY	the pizza was pretty good and huge .
FOOD#STYLE_OPTIONS	the pizza was pretty good and huge .
RESTAURANT#PRICES	the price very reasonable .
FOOD#STYLE_OPTIONS	we were 4 and got the family size penne a la vodka which was tremendously gigantic portion ... a bucket of food literally .
FOOD#QUALITY	i would say that all was fine and tasty but the heaviness on my stomach someting that i ca n't not mention or undermine .
FOOD#QUALITY	the pasta penne was pretty extra buttery , creamy which means a big task to diggest .. tasty at first but i would say that i was full with a slice of pizza and 7 to count , penne ... got a little moody afterwards cause was stuffed ... lol
FOOD#STYLE_OPTIONS	the pasta penne was pretty extra buttery , creamy which means a big task to diggest .. tasty at first but i would say that i was full with a slice of pizza and 7 to count , penne ... got a little moody afterwards cause was stuffed ... lol
FOOD#QUALITY	la rosa waltzes in , and i think they are doing it the best .
DRINKS#QUALITY	interesting selection , good wines , service fine , fun decor .
SERVICE#GENERAL	interesting selection , good wines , service fine , fun decor .
AMBIENCE#GENERAL	interesting selection , good wines , service fine , fun decor .
FOOD#STYLE_OPTIONS	interesting selection , good wines , service fine , fun decor .
RESTAURANT#GENERAL	i love it .
RESTAURANT#GENERAL	i plan on stopping by next week as well .
RESTAURANT#MISCELLANEOUS	i found it on a cold night , the perfect spot to warm up .
SERVICE#GENERAL	i recieved prompt service with a smile .
AMBIENCE#GENERAL	to me it exemplifies soho , cute , artsy , interesting .
RESTAURANT#GENERAL	definately check it out ! ! !
RESTAURANT#GENERAL	this place blew me away ... by far my new favorite restaurant on the uppereast side .
DRINKS#STYLE_OPTIONS	the wine list is extensive and impressive .
AMBIENCE#GENERAL	love the atmosphere - felt like i was in paris .
FOOD#QUALITY	the mussels were fantastic and so was the dessert ... definitely going to be back very soon .
RESTAURANT#GENERAL	the mussels were fantastic and so was the dessert ... definitely going to be back very soon .
SERVICE#GENERAL	i have been coming here for years and have nothing but good things to say about the service and the great staff at la lanterna .
SERVICE#GENERAL	over the years the host , vittorio , and his crew , have always treated me as family -- although with all the business this not - so - little gem does , it amazing he 's even able to remember a consistent but not - so - frequent visitor .
AMBIENCE#GENERAL	i 've also been amazed at all the new additions in the past few years : a new jazz bar , the most fantastic dining garden , the best thin crust pizzas , and now a lasagna menu which is to die for ( these are not your average lasagnas ) !
FOOD#QUALITY	i 've also been amazed at all the new additions in the past few years : a new jazz bar , the most fantastic dining garden , the best thin crust pizzas , and now a lasagna menu which is to die for ( these are not your average lasagnas ) !
RESTAURANT#GENERAL	i love this place !
RESTAURANT#GENERAL	keep up the good work guys !
FOOD#QUALITY	i have to say i have never had a disapointing meal here .
FOOD#QUALITY	we could have made a meal of the yummy dumplings from the dumpling menu .
FOOD#QUALITY	luckily we saved room for the bbq salmon , sea bass and crispy duck .
RESTAURANT#GENERAL	love al di la
RESTAURANT#GENERAL	i recommend this place to everyone .
FOOD#QUALITY	great food .
RESTAURANT#GENERAL	one of my favorite places in brooklyn .
FOOD#QUALITY	the pastas are incredible , the risottos ( particularly the sepia ) are fantastic and the braised rabbit is amazing .
FOOD#PRICES	overpriced and not tasty
FOOD#QUALITY	overpriced and not tasty
FOOD#QUALITY	the food here was mediocre at best .
FOOD#PRICES	it was totally overpriced - fish and chips was about $ 15 ....
FOOD#QUALITY	tasty dog !
FOOD#QUALITY	an awesome organic dog , and a conscious eco friendly establishment .
